Account_No,Month_ID,Product_Category, Marketing Spend 
97979881,124,Online Products,150
34444939,134,Online Products,150
38787160,125,Support,150
70202109,129,Services,150
55656521,129,Services,150
22222956,124,Online Products,150
96969142,136,Services,150
58484165,127,Online Products,150
24949619,120,Online Products,150
60707119,123,Services,150
30707619,127,Support,150
12929521,129,Support,150
10101100,125,Online Products,150
18484845,123,Services,149
97979881,131,Services,149
84848124,127,Online Products,149
79292522,134,Support,149
83737153,132,Support,149
76161956,135,Services,149
97878594,133,Support,149
8484111,127,Online Products,149
17272145,136,Online Products,149
68080959,125,Online Products,149
85050132,138,Online Products,149
97272523,135,Services,149
97171523,127,Support,149
85050594,138,Support,149
23535619,133,Services,149
84545141,130,Online Products,149
97474133,137,Online Products,148
32222619,132,Online Products,148
40909594,138,Services,148
82525143,132,Online Products,148
93030968,131,Services,148
7474154,135,Online Products,148
58080144,134,Services,148
82222183,138,Online Products,148
69797521,137,Services,148
70404109,134,Support,148
72626521,125,Support,148
92828118,131,Online Products,148
76161956,138,Online Products,148
54949520,131,Support,148
1515106,124,Online Products,148
12727521,122,Online Products,148
58888977,138,Support,148
23636619,130,Services,148
55252101,123,Support,148
91111105,120,Services,148
5454845,133,Online Products,148
66363521,129,Services,148
28585106,128,Support,148
69797521,123,Services,148
84646110,136,Online Products,148
83737153,131,Support,147
61010101,129,Services,147
43838604,135,Support,147
27575106,133,Online Products,147
10101100,128,Online Products,147
23232162,123,Online Products,147
34949522,133,Support,147
74242614,137,Support,147
17878127,131,Online Products,147
97878594,129,Support,147
20909845,137,Services,147
69797521,135,Services,147
80303521,134,Online Products,147
92828118,120,Online Products,147
17878127,127,Online Products,147
54949520,130,Support,147
50909134,134,Support,147
48787522,137,Services,147
69393112,120,Online Products,147
20202140,125,Online Products,147
71616520,123,Services,147
23535619,137,Services,146
69898614,132,Online Products,146
36060184,128,Online Products,146
22626619,121,Online Products,146
25555521,132,Support,146
63131124,134,Services,146
75252392,124,Online Products,146
59999138,121,Services,146
90606141,123,Online Products,146
85555172,125,Online Products,146
84242119,124,Support,146
21818156,133,Online Products,146
95555132,126,Services,146
3333165,123,Online Products,146
68080959,121,Online Products,146
54343604,138,Services,146
42222594,122,Services,146
13131147,122,Online Products,146
40505521,136,Online Products,146
61717522,132,Services,146
41818594,134,Services,146
61414132,120,Online Products,146
82424111,134,Services,146
33232954,123,Online Products,146
41515165,130,Online Products,146
94949603,126,Services,146
14444106,130,Services,146
2020106,132,Online Products,146
79797604,130,Support,145
32323963,136,Online Products,145
6262604,122,Online Products,145
39292124,125,Online Products,145
79090106,134,Services,145
34343132,137,Online Products,145
66363165,129,Support,145
74242614,138,Support,145
55656521,138,Services,145
92828118,136,Online Products,145
86565106,122,Services,145
26565108,129,Online Products,145
85050594,131,Support,145
85050132,136,Online Products,145
44141213,127,Online Products,145
28787619,129,Services,145
23232162,127,Online Products,145
69898614,127,Online Products,145
90606141,132,Online Products,145
84242119,131,Support,145
32323963,122,Services,145
72828522,128,Support,145
10101100,132,Online Products,145
98989124,123,Online Products,145
36060184,133,Online Products,144
30303520,128,Online Products,144
61717522,128,Services,144
24343524,135,Services,144
98989124,128,Online Products,144
91818594,132,Services,144
90606141,124,Online Products,144
18080129,123,Online Products,144
69797521,122,Services,144
81010132,125,Support,144
76161956,129,Services,144
95555108,121,Online Products,144
89393970,138,Support,144
51515521,127,Online Products,143
41818594,123,Services,143
71414953,130,Online Products,143
99191119,120,Services,143
38787160,129,Online Products,143
12929521,127,Support,143
36060184,134,Online Products,143
76363102,124,Online Products,143
48181521,120,Services,143
68989111,120,Online Products,143
92828118,127,Online Products,143
41515165,131,Online Products,143
30707138,130,Services,143
38787160,128,Support,143
6262604,132,Online Products,143
2020106,125,Online Products,143
36060184,127,Services,143
85050132,128,Online Products,143
40303520,135,Online Products,143
15959132,124,Services,143
76363102,126,Online Products,143
58888977,122,Support,143
28585967,136,Services,143
85050594,123,Services,142
22626138,136,Support,142
92323523,131,Online Products,142
30707522,138,Support,142
23737520,134,Online Products,142
58080144,123,Services,142
91313118,125,Online Products,142
82727171,129,Services,142
80808594,123,Services,142
64747213,124,Services,142
99292603,125,Support,142
85050594,133,Support,142
66666157,131,Online Products,142
41818594,133,Services,142
61414132,134,Online Products,142
25757967,124,Support,142
74242614,130,Online Products,142
22626138,128,Online Products,142
97878594,138,Support,142
27979953,123,Services,142
41818594,124,Services,142
79797604,137,Support,142
69191521,126,Online Products,142
99494881,138,Services,142
83232144,121,Services,141
85050132,133,Online Products,141
54343604,128,Services,141
58080144,128,Services,141
84646110,130,Online Products,141
68181140,121,Online Products,141
96060112,137,Services,141
18484845,131,Services,141
32828132,123,Online Products,141
41010143,128,Support,141
37878619,130,Services,141
47474119,120,Services,141
25555521,130,Support,141
76161956,137,Online Products,141
41818594,135,Services,141
48787522,127,Services,141
99292603,133,Support,141
37878619,124,Services,141
8484111,128,Online Products,141
34343132,135,Online Products,141
58888977,135,Support,141
78787111,131,Support,141
68484165,128,Online Products,141
71414953,126,Online Products,140
55656521,126,Services,140
47272619,131,Services,140
23232619,134,Services,140
70606112,127,Online Products,140
34949522,123,Support,140
23636604,121,Support,140
47373521,124,Support,140
83737153,122,Online Products,140
58484165,126,Online Products,140
86666127,131,Online Products,140
23636619,129,Services,140
13737605,128,Services,140
70606112,125,Services,140
8484111,123,Online Products,140
27777521,132,Services,140
89292520,124,Online Products,140
54343604,133,Services,140
76262802,121,Online Products,140
99494881,128,Services,140
32222619,126,Online Products,139
74242614,132,Support,139
41515165,128,Online Products,139
70404109,132,Support,139
39090963,125,Services,139
79090106,130,Services,139
98989124,124,Online Products,139
68484165,126,Online Products,139
16262604,128,Online Products,139
51515521,128,Online Products,139
25555521,128,Support,139
5454845,134,Online Products,139
61212520,137,Online Products,139
90101594,135,Services,139
13737882,129,Online Products,139
61717522,123,Services,139
97272523,127,Services,139
34949522,131,Support,139
46363184,128,Online Products,139
55454143,122,Online Products,139
55454143,130,Online Products,139
61414132,123,Online Products,139
84545141,132,Online Products,139
51515521,126,Services,139
24848619,137,Services,139
28585967,120,Services,138
30707619,133,Support,138
54343604,125,Services,138
98181100,134,Services,138
27575106,130,Online Products,138
69191521,135,Online Products,138
84646110,134,Online Products,138
10101100,131,Online Products,138
27575106,138,Online Products,138
71515614,122,Online Products,138
40303520,133,Services,138
36060184,129,Online Products,138
63636160,124,Online Products,138
98989211,130,Services,138
3333165,129,Online Products,138
55252101,128,Support,138
37878619,131,Services,138
76161956,134,Services,138
57070137,133,Online Products,138
68181140,124,Online Products,138
17878127,129,Online Products,138
99696211,130,Support,138
97272523,132,Services,138
83232144,135,Online Products,138
74242614,136,Support,137
60707119,125,Services,137
98989124,137,Online Products,137
92323523,138,Online Products,137
40303520,127,Services,137
62222521,124,Services,137
90606141,125,Online Products,137
5454845,135,Online Products,137
97171523,137,Support,137
52626521,121,Online Products,137
99494881,127,Services,137
45353117,130,Online Products,137
82424111,133,Services,137
61414132,130,Online Products,137
97474133,135,Online Products,137
28585967,134,Services,137
63636160,132,Services,137
71414953,122,Support,137
88989184,138,Online Products,137
68888108,134,Support,137
30404212,138,Online Products,137
79797604,125,Support,137
30404212,122,Online Products,137
97575124,129,Online Products,136
79090106,122,Services,136
76161956,128,Online Products,136
8484111,126,Online Products,136
93030968,134,Online Products,136
32222619,122,Online Products,136
76161956,133,Services,136
48787522,124,Services,136
70202109,128,Services,136
80808594,131,Services,136
45353117,127,Online Products,136
10808965,121,Online Products,136
23737520,121,Services,136
50909134,121,Support,136
34949522,137,Support,136
85555172,124,Online Products,136
55656521,135,Services,136
