Account_No,Month_ID,Product_Category,Target
64545520,132,Services,376.32
6464845,139,Support,376.32
64747213,139,Support,376.32
68484165,139,Support,376.32
69191521,139,Support,376.32
69797521,139,Support,376.32
69999604,139,Support,376.32
70909614,139,Support,376.32
71111522,139,Support,376.32
76161172,139,Support,376.32
79090106,139,Support,376.32
80303521,139,Support,376.32
80404108,139,Support,376.32
80808594,139,Support,376.32
82121111,139,Support,376.32
82222183,139,Support,376.32
82525594,139,Support,376.32
83030594,139,Support,376.32
83232144,139,Support,376.32
83939132,139,Support,376.32
84545141,139,Support,376.32
84848124,139,Support,376.32
85050594,139,Support,376.32
88989184,139,Support,376.32
89393974,143,Online Products,376.32
55757156,136,Support,375.564
65151132,135,Support,375.564
69797108,136,Support,375.564
82424185,137,Support,375.564
71919111,134,Services,375.48
91313118,141,Support,374.64
21818156,132,Support,374.64
92525956,137,Online Products,374.136
93030968,135,Support,374.136
93939108,135,Support,374.136
94545124,135,Support,374.136
96565604,135,Support,374.136
98787957,135,Support,374.136
18989147,137,Online Products,374.136
20909845,135,Support,374.136
26060124,135,Support,374.136
33737110,135,Support,374.136
3838966,135,Support,374.136
42121111,135,Support,374.136
44949942,135,Support,374.136
56161110,137,Online Products,374.136
58686103,135,Support,374.136
61919160,135,Support,374.136
68181140,137,Online Products,374.136
74242614,135,Support,374.136
76161956,137,Online Products,374.136
76969156,135,Support,374.136
78484937,137,Online Products,374.136
81212521,135,Support,374.136
82828155,135,Support,374.136
8686141,135,Support,374.136
9797210,139,Support,373.8
22525968,134,Support,373.8
31010882,141,Services,373.8
57777143,138,Support,372.96
65151132,143,Support,372.96
93030881,135,Support,372.708
18484129,136,Support,372.708
13535109,132,Services,372.12
19797619,132,Support,372.12
27575106,139,Support,372.12
9191882,139,Services,371.28
92323523,139,Services,371.28
93030968,143,Support,371.28
93434523,135,Services,371.28
93636603,139,Services,371.28
93939108,143,Support,371.28
93939523,139,Services,371.28
94040152,139,Services,371.28
94343523,138,Services,371.28
94444521,139,Services,371.28
94545124,143,Support,371.28
95555108,139,Services,371.28
95656127,139,Services,371.28
96565604,143,Support,371.28
97575523,139,Services,371.28
97979881,139,Services,371.28
98787957,143,Support,371.28
98888105,139,Services,371.28
98989211,139,Services,371.28
99191119,139,Services,371.28
99393521,139,Services,371.28
99494881,139,Services,371.28
99696209,143,Online Products,371.28
11010953,139,Services,371.28
1111978,139,Services,371.28
13737882,139,Services,371.28
14343143,139,Services,371.28
17272145,139,Services,371.28
17676521,139,Services,371.28
18080184,139,Services,371.28
20909845,143,Support,371.28
22626619,139,Services,371.28
23232162,137,Support,371.28
23232619,139,Services,371.28
2424100,139,Services,371.28
24343524,139,Services,371.28
24747845,139,Services,371.28
24848972,139,Services,371.28
26060124,143,Support,371.28
28787619,139,Services,371.28
29595212,139,Services,371.28
303143,139,Services,371.28
30606112,139,Services,371.28
31010882,135,Services,371.28
32020127,139,Services,371.28
32929524,139,Services,371.28
33030521,139,Services,371.28
33737110,143,Support,371.28
34444939,143,Services,371.28
36565111,139,Services,371.28
3838966,143,Support,371.28
40505521,139,Services,371.28
44646101,139,Services,371.28
44949942,143,Support,371.28
46363521,139,Services,371.28
47070521,139,Services,371.28
47878124,139,Services,371.28
51515521,139,Services,371.28
51717109,139,Services,371.28
52121521,139,Services,371.28
53939152,139,Services,371.28
54343604,139,Services,371.28
55858521,139,Services,371.28
56969165,139,Services,371.28
58686103,143,Support,371.28
59090604,139,Services,371.28
60303594,139,Services,371.28
61010101,139,Services,371.28
61010521,139,Services,371.28
61919160,143,Support,371.28
62222521,139,Services,371.28
6464845,139,Services,371.28
64747213,139,Services,371.28
69191521,139,Services,371.28
69797521,139,Services,371.28
69999604,139,Services,371.28
70909614,139,Services,371.28
71111522,139,Services,371.28
73030153,137,Support,371.28
74242614,143,Support,371.28
76161172,139,Services,371.28
76161797,139,Services,371.28
76969156,143,Support,371.28
79090106,139,Services,371.28
80303521,139,Services,371.28
80808594,139,Services,371.28
81212521,143,Support,371.28
82222183,139,Services,371.28
82525594,139,Services,371.28
82828155,143,Support,371.28
83030594,139,Services,371.28
83232144,139,Services,371.28
83939132,139,Services,371.28
84545141,139,Services,371.28
84848124,139,Services,371.28
85050594,139,Services,371.28
86767603,139,Services,371.28
8686141,143,Support,371.28
88989184,139,Services,371.28
90606141,143,Services,370.44
11616134,134,Support,370.44
14040147,141,Support,370.44
35858154,136,Support,369.852
86060129,136,Support,369.852
86565106,136,Support,369.852
44141213,141,Online Products,369.6
7272963,139,Services,369.6
91818594,139,Services,368.76
9797210,139,Services,368.76
27979953,140,Services,368.76
35858154,140,Services,368.76
45353143,143,Services,368.76
81414521,143,Services,368.76
85050132,143,Services,368.76
86060129,140,Services,368.76
92222100,136,Support,368.424
55757156,135,Support,368.424
69797108,135,Support,368.424
92222100,142,Support,367.92
58282132,140,Services,367.92
89393974,143,Services,367.92
10101100,133,Services,367.08
10808965,134,Services,367.08
23232619,132,Online Products,367.08
27979953,141,Services,367.08
20505214,137,Services,366.996
34444939,137,Services,366.996
46464521,135,Support,366.996
5959107,136,Support,366.996
75252132,135,Online Products,366.996
55757156,143,Support,366.24
58282132,141,Services,366.24
94646594,136,Online Products,365.568
30404976,137,Online Products,365.568
94646594,142,Online Products,365.4
23737619,141,Online Products,365.4
69797108,143,Support,365.4
7474154,134,Services,365.4
84242119,140,Support,365.4
35858152,140,Support,364.56
48080124,138,Online Products,364.56
71919111,133,Services,364.56
72727797,140,Services,364.56
18484129,135,Support,364.14
45353143,137,Services,364.14
53434521,137,Support,364.14
81414521,137,Services,364.14
85050132,137,Services,364.14
89393974,137,Services,364.14
32121521,134,Services,363.72
44141213,140,Online Products,363.72
7676214,132,Online Products,363.72
84242119,141,Support,363.72
91818594,140,Services,362.88
98383961,132,Support,362.88
46868521,142,Online Products,362.88
35858154,135,Support,362.712
39595961,136,Services,362.712
46868521,136,Online Products,362.712
86060129,135,Support,362.712
86565106,135,Support,362.712
10808940,140,Support,362.04
33232954,132,Support,362.04
57777143,140,Services,362.04
71515614,133,Services,362.04
73737106,134,Support,362.04
94343523,139,Services,361.2
11616134,133,Support,361.2
68888109,141,Online Products,361.2
74242614,133,Services,361.2
97575124,134,Services,360.36
67878136,132,Services,360.36
68888109,140,Online Products,360.36
79292960,134,Services,360.36
86565106,143,Support,360.36
5959107,135,Support,359.856
91616106,138,Services,359.52
23737619,140,Online Products,359.52
35858154,143,Support,359.52
82121111,132,Services,359.52
86060129,143,Support,359.52
18484845,140,Services,357.84
91616106,139,Services,357
91818594,139,Support,357
99595119,136,Services,357
22525845,143,Services,357
35858152,141,Support,357
54040604,136,Support,357
5959107,143,Support,357
66363521,135,Online Products,357
67878136,136,Support,357
69494184,136,Support,357
85555153,143,Support,357
18484845,141,Services,356.16
73030153,143,Support,356.16
46464521,141,Support,355.32
52222144,140,Services,355.32
57777143,139,Support,355.32
63131124,143,Services,355.32
65151132,143,Services,355.32
7474154,133,Services,355.32
92222100,138,Services,354.48
10808940,141,Support,354.48
26060124,143,Services,354.48
36060184,142,Services,354.48
40303520,143,Services,354.48
82020974,143,Services,354.48
62323967,135,Online Products,354.144
84848594,137,Online Products,354.144
96565604,143,Services,353.64
30404212,134,Services,353.64
43939960,143,Online Products,353.64
52222144,141,Services,353.64
73737106,133,Support,353.64
85555172,142,Services,353.64
39595961,135,Services,352.716
82121160,142,Support,351.96
40303520,137,Services,351.288
54040604,135,Support,351.288
65151132,137,Services,351.288
69494184,135,Support,351.288
70606112,136,Services,351.288
17171394,142,Support,351.12
31010882,140,Services,351.12
91818594,138,Support,350.28
32121521,133,Services,350.28
96565604,137,Services,349.86
26060124,137,Services,349.86
71919111,137,Support,349.86
7474154,137,Support,349.86
75252132,136,Online Products,349.86
78585797,135,Services,349.86
97272523,143,Services,349.44
47878124,132,Support,349.44
53434521,143,Support,349.44
59393604,143,Services,349.44
72020165,132,Support,349.44
78585797,143,Services,349.44
34444939,142,Services,348.6
38787160,140,Support,348.6
41414520,138,Services,348.6
46464521,140,Support,348.6
99595119,135,Services,348.432
67878136,135,Support,348.432
10808965,133,Services,347.76
52626521,141,Services,347.76
54040604,143,Support,347.76
69494184,143,Support,347.76
83535165,134,Support,347.76
98484603,135,Services,347.004
24848619,136,Online Products,347.004
18888214,140,Support,346.92
24848619,142,Online Products,346.92
82424185,132,Services,346.92
20505214,133,Online Products,346.08
25858845,141,Online Products,346.08
45353143,142,Services,346.08
81414521,142,Services,346.08
83737161,140,Services,346.08
85050132,142,Services,346.08
75252392,135,Services,345.576
90404604,142,Support,345.24
20505214,133,Services,345.24
25858845,140,Online Products,345.24
41515165,134,Support,345.24
48080124,139,Online Products,345.24
66363521,141,Online Products,345.24
89393974,142,Services,345.24
28888143,134,Support,344.4
83737161,141,Services,344.4
82424185,136,Support,344.148
58484165,138,Services,343.56
86565106,143,Services,343.56
92525956,136,Online Products,342.72
18989147,136,Online Products,342.72
56161110,136,Online Products,342.72
62323967,141,Online Products,342.72
68181140,136,Online Products,342.72
70606112,135,Services,342.72
76161956,136,Online Products,342.72
78484937,136,Online Products,342.72
90606141,142,Services,341.88
20909162,141,Online Products,341.88
79292960,133,Services,341.88
53333960,137,Online Products,341.292
97575124,133,Services,341.04
38787160,141,Support,341.04
91313118,138,Support,340.2
84848594,143,Online Products,340.2
86565106,137,Services,339.864
10101100,132,Services,339.36
18888214,141,Support,339.36
66363521,140,Online Products,339.36
83535165,133,Support,338.52
41515165,133,Support,337.68
62323967,140,Online Products,336.84
93434523,143,Services,336
14040147,138,Support,336
58484165,139,Services,336
6060882,139,Online Products,336
30404976,136,Online Products,335.58
82424185,135,Support,335.58
90404603,135,Services,335.58
97474133,132,Support,335.16
30404212,133,Services,335.16
65151132,142,Support,335.16
93030968,142,Support,334.32
93939108,142,Support,334.32
94545124,142,Support,334.32
96565604,142,Support,334.32
98787957,142,Support,334.32
20909162,134,Support,334.32
20909845,142,Support,334.32
26060124,142,Support,334.32
28888143,133,Support,334.32
33737110,142,Support,334.32
3838966,142,Support,334.32
44949942,142,Support,334.32
58686103,142,Support,334.32
61919160,142,Support,334.32
71515614,132,Services,334.32
74242614,142,Support,334.32
76969156,142,Support,334.32
81212521,142,Support,334.32
82828155,142,Support,334.32
8686141,142,Support,334.32
92222100,135,Support,334.152
92525956,135,Online Products,334.152
18989147,135,Online Products,334.152
56161110,135,Online Products,334.152
68181140,135,Online Products,334.152
76161956,135,Online Products,334.152
78484937,135,Online Products,334.152
27979953,138,Services,333.48
58282132,138,Services,333.48
65151132,142,Services,333.48
74242614,132,Services,333.48
89292520,132,Support,333.48
89292520,134,Services,333.48
94646594,135,Online Products,332.724
96565604,142,Services,332.64
26060124,142,Services,332.64
40303520,142,Services,332.64
71919111,132,Services,331.8
60101109,137,Services,331.296
7676214,137,Support,331.296
84242119,138,Support,330.96
18484129,143,Support,330.12
22525845,142,Services,330.12
43939960,142,Online Products,330.12
23232162,136,Support,329.868
46868521,135,Online Products,329.868
55757156,142,Support,329.28
6060882,138,Online Products,329.28
63131124,142,Services,329.28
85555153,142,Support,329.28
32121521,132,Services,328.44
69797108,142,Support,328.44
53333960,143,Online Products,327.6
59393604,142,Services,327.6
